Date,Carrier,FlightNumber,Origin,Destination,ScheduledDeparture,DepartureTime,DepartureDelay,TaxiOut,WheelsOff,ScheduledArrival,ArrivalTime,ArrivalDelay,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2026-02-17,UA,UA3346,SEA,LAS,1535,1535,0,11,1546,2007,1937,-30.0,232,1856,0,0,0,0,0
2026-02-07,AA,AA4303,ATL,JFK,1952,1952,0,18,2010,2235,2230,-5.0,123,984,0,0,0,0,0
2026-02-17,DL,DL9889,ATL,DFW,1633,1633,0,25,1658,2048,2036,-12.0,215,1720,0,0,0,0,0
2026-01-12,B6,B65759,LAS,ATL,1559,1834,155,20,1854,1934,2202,148.0,175,1400,131,1,16,0,0
2026-02-16,AA,AA3646,SFO,ORD,0637,0637,0,18,0655,0838,0831,-7.0,81,648,0,0,0,0,0
2026-03-14,DL,DL3826,LAX,SFO,1315,1315,0,30,1345,1532,1537,5.0,97,776,0,0,0,0,0
2026-04-04,AA,AA8482,SFO,ATL,1630,1630,0,15,1645,2116,2103,-13.0,246,1968,0,0,0,0,0
2026-02-28,AA,AA7900,ORD,SFO,2317,2317,0,13,2330,0542,0534,-8.0,345,2760,0,0,0,0,0
2026-02-21,B6,B61775,LAS,SEA,0133,0133,0,16,0149,0545,0541,-4.0,212,1696,0,0,0,0,0
2026-03-20,WN,WN812,SFO,LAS,1729,1729,0,24,1753,2317,2320,3.0,308,2464,0,0,0,0,0
2026-01-07,AA,AA6941,CLT,JFK,0105,0210,65,21,0231,0259,0342,43.0,74,592,12,24,7,0,0
2026-02-27,AA,AA811,ORD,LAX,0017,0017,0,12,0029,0208,0150,-18.0,71,568,0,0,0,0,0
2026-03-25,WN,WN6019,ATL,LAX,1637,1637,0,27,1704,1933,1926,-7.0,136,1088,0,0,0,0,0
2026-04-12,AA,AA8502,JFK,DEN,1408,1408,0,11,1419,1833,1823,-10.0,225,1800,0,0,0,0,0
2026-01-20,B6,B68125,LAX,LAS,0539,0539,0,25,0604,1100,1056,-4.0,281,2248,0,0,0,0,0
2026-03-05,DL,DL1755,JFK,SFO,0331,0331,0,26,0357,0657,0638,-19.0,166,1328,0,0,0,0,0
2026-04-19,AA,AA5133,CLT,SFO,2037,2216,99,19,2235,0210,0337,87.0,293,2344,75,9,3,0,0
2026-03-07,B6,B68072,CLT,JFK,0035,0035,0,18,0053,0605,0533,-32.0,290,2320,0,0,0,0,0
2026-02-07,DL,DL5434,DEN,SEA,0557,0557,0,10,0607,1127,1055,-32.0,290,2320,0,0,0,0,0
2026-04-30,B6,B64656,LAX,DFW,1559,1731,92,18,1749,2004,2108,64.0,205,1640,60,3,1,0,0
2026-01-05,DL,DL7511,DFW,LAX,1801,1801,0,14,1815,2025,2003,-22.0,104,832,0,0,0,0,0
2026-04-21,AS,AS444,SEA,ORD,2155,2155,0,16,2211,0151,0120,-31.0,196,1568,0,0,0,0,0
2026-02-12,WN,WN4803,ATL,SEA,1128,1128,0,12,1140,1532,1457,-35.0,204,1632,0,0,0,0,0
2026-03-03,B6,B6158,ORD,DFW,2333,2333,0,30,0003,0212,0215,3.0,119,952,0,0,0,0,0
2026-03-16,AS,AS6390,DEN,ORD,1741,1741,0,18,1759,2024,1956,-28.0,123,984,0,0,0,0,0
2026-04-15,UA,UA4044,DFW,SFO,2119,2119,0,27,2146,0324,0320,-4.0,325,2600,0,0,0,0,0
2026-01-04,UA,UA9845,LAS,DEN,1515,1515,0,14,1529,2102,2045,-17.0,307,2456,0,0,0,0,0
2026-01-30,B6,B6227,ATL,ORD,0125,0409,164,13,0422,0802,1014,132.0,357,2856,9,43,80,0,0
2026-01-09,AA,AA5043,JFK,DEN,1304,1423,79,17,1440,1813,1912,59.0,269,2152,47,11,1,0,0
2026-01-08,UA,UA2661,LAS,DEN,1815,1815,0,25,1840,2314,2250,-24.0,259,2072,0,0,0,0,0
2026-04-14,AS,AS1349,LAS,DFW,1513,1513,0,28,1541,1843,1829,-14.0,170,1360,0,0,0,0,0
2026-02-20,B6,B6734,ORD,LAS,0256,0503,127,11,0514,0817,1004,107.0,281,2248,32,17,58,0,0
2026-03-07,UA,UA3189,JFK,ORD,0149,0149,0,15,0204,0600,0550,-10.0,211,1688,0,0,0,0,0
2026-01-21,AS,AS3250,CLT,ORD,1757,1757,0,11,1808,2226,2216,-10.0,229,1832,0,0,0,0,0
2026-04-06,B6,B63118,LAS,ATL,0231,0231,0,26,0257,0809,0759,-10.0,298,2384,0,0,0,0,0
2026-04-04,AS,AS8346,SFO,LAX,2227,2227,0,29,2256,0305,0253,-12.0,238,1904,0,0,0,0,0
2026-03-07,AA,AA1086,SEA,ATL,1930,1930,0,17,1947,0207,0147,-20.0,357,2856,0,0,0,0,0
2026-03-06,AS,AS4735,SEA,LAS,1527,1527,0,19,1546,1956,1950,-6.0,229,1832,0,0,0,0,0
2026-01-10,WN,WN2860,JFK,SFO,0635,0635,0,29,0704,0927,0913,-14.0,132,1056,0,0,0,0,0
2026-03-26,WN,WN1224,ATL,SFO,1534,1534,0,28,1602,1729,1722,-7.0,75,600,0,0,0,0,0
2026-02-13,DL,DL7917,DFW,DEN,1810,1810,0,28,1838,2357,2342,-15.0,307,2456,0,0,0,0,0
2026-04-19,AS,AS3358,ATL,DEN,1053,1053,0,27,1120,1351,1337,-14.0,138,1104,0,0,0,0,0
2026-02-15,AA,AA6937,DFW,LAS,0743,0743,0,16,0759,1108,1039,-29.0,165,1320,0,0,0,0,0
2026-02-04,DL,DL169,LAX,SFO,1003,1003,0,25,1028,1335,1312,-23.0,172,1376,0,0,0,0,0
2026-02-14,AS,AS6000,JFK,LAX,1048,1259,131,14,1313,1555,1731,96.0,267,2136,58,21,17,0,0
2026-01-24,UA,UA6493,LAS,DFW,1642,1642,0,20,1702,2207,2158,-9.0,285,2280,0,0,0,0,0
2026-02-03,AA,AA9376,LAS,LAX,1010,1010,0,29,1039,1158,1137,-21.0,68,544,0,0,0,0,0
2026-02-18,AA,AA4716,LAX,SEA,2330,2330,0,25,2355,0425,0427,2.0,255,2040,0,0,0,0,0
2026-03-17,UA,UA1118,ATL,LAX,1533,1533,0,15,1548,1813,1742,-31.0,120,960,0,0,0,0,0
2026-02-02,WN,WN9779,CLT,ORD,1915,1915,0,12,1927,2328,2254,-34.0,213,1704,0,0,0,0,0
2026-01-04,AS,AS6677,CLT,DEN,0036,0204,88,15,0219,0715,0838,83.0,359,2872,65,0,18,0,0
2026-01-24,B6,B67709,DFW,JFK,0223,0223,0,26,0249,0648,0647,-1.0,225,1800,0,0,0,0,0
2026-02-21,DL,DL6881,SEA,DFW,1951,1951,0,27,2018,2205,2151,-14.0,94,752,0,0,0,0,0
2026-02-07,DL,DL2241,CLT,ATL,1553,1553,0,25,1618,2114,2101,-13.0,281,2248,0,0,0,0,0
2026-05-01,WN,WN2331,SEA,DEN,0108,0108,0,28,0136,0634,0640,6.0,286,2288,0,0,0,0,0
2026-02-18,WN,WN1803,SFO,DFW,0131,0131,0,22,0153,0520,0503,-17.0,189,1512,0,0,0,0,0
2026-05-01,DL,DL8582,SFO,JFK,1049,1127,38,25,1152,1708,1747,39.0,339,2712,26,2,11,0,0
2026-01-18,AA,AA9641,DFW,LAX,1713,1713,0,22,1735,2034,2006,-28.0,161,1288,0,0,0,0,0
2026-02-27,AA,AA8842,ORD,DFW,1501,1501,0,21,1522,1700,1650,-10.0,79,632,0,0,0,0,0
2026-01-20,B6,B67234,CLT,ATL,2039,2039,0,22,2101,2333,2327,-6.0,134,1072,0,0,0,0,0
2026-03-21,WN,WN8910,DEN,LAX,0952,1131,99,11,1142,1521,1637,76.0,289,2312,49,11,16,0,0
2026-04-05,AS,AS2356,LAS,DEN,0327,0419,52,28,0447,0708,0741,33.0,181,1448,1,11,21,0,0
2026-02-19,AS,AS4454,ORD,JFK,1028,1202,94,24,1226,1318,1433,75.0,130,1040,52,15,8,0,0
2026-03-11,AS,AS8816,LAS,ORD,0804,0804,0,14,0818,1148,1132,-16.0,184,1472,0,0,0,0,0
2026-02-28,AS,AS2467,CLT,ATL,1500,1500,0,21,1521,2127,2111,-16.0,347,2776,0,0,0,0,0
2026-01-24,B6,B66485,DEN,SFO,0354,0354,0,27,0421,0951,0934,-17.0,317,2536,0,0,0,0,0
2026-04-15,AS,AS511,DEN,JFK,1325,1325,0,19,1344,1923,1857,-26.0,318,2544,0,0,0,0,0
2026-04-27,UA,UA7612,ORD,LAS,1801,1801,0,17,1818,2054,2043,-11.0,133,1064,0,0,0,0,0
2026-01-01,DL,DL1039,SEA,DEN,1148,1148,0,15,1203,1507,1445,-22.0,159,1272,0,0,0,0,0
2026-04-01,B6,B69529,LAX,JFK,2143,2318,95,10,2328,2326,0044,78.0,63,504,48,18,12,0,0
2026-02-21,DL,DL961,CLT,DEN,1907,1925,18,19,1944,0135,0131,-4.0,348,2784,0,0,0,0,0
2026-01-12,WN,WN734,CLT,ATL,1008,1008,0,16,1024,1332,1300,-32.0,164,1312,0,0,0,0,0
2026-03-02,AA,AA4368,DEN,ATL,1020,1020,0,23,1043,1315,1253,-22.0,135,1080,0,0,0,0,0
2026-03-08,B6,B6678,DFW,ATL,0056,0056,0,20,0116,0418,0406,-12.0,162,1296,0,0,0,0,0
2026-04-21,DL,DL2229,ATL,CLT,0007,0007,0,21,0028,0149,0150,1.0,62,496,0,0,0,0,0
2026-04-08,AA,AA3901,LAS,DEN,1127,1127,0,15,1142,1730,1719,-11.0,323,2584,0,0,0,0,0
2026-01-15,AA,AA4003,SFO,ATL,1844,1844,0,11,1855,0047,0031,-16.0,323,2584,0,0,0,0,0
2026-03-08,AA,AA234,DEN,SEA,1116,1116,0,24,1140,1458,1432,-26.0,182,1456,0,0,0,0,0
2026-04-02,AS,AS8691,JFK,DEN,1942,1942,0,27,2009,0154,0139,-15.0,332,2656,0,0,0,0,0
2026-04-19,AA,AA3594,CLT,SEA,1329,1329,0,21,1350,1934,1916,-18.0,325,2600,0,0,0,0,0
2026-01-21,UA,UA8466,SEA,SFO,1740,1740,0,24,1804,2307,2307,0.0,287,2296,0,0,0,0,0
2026-02-15,AA,AA9904,SFO,JFK,1258,1258,0,25,1323,1844,1825,-19.0,306,2448,0,0,0,0,0
2026-02-08,AS,AS2484,LAS,JFK,0522,0522,0,12,0534,0803,0749,-14.0,121,968,0,0,0,0,0
2026-03-23,B6,B69630,LAX,LAS,1255,1255,0,17,1312,1845,1829,-16.0,310,2480,0,0,0,0,0
2026-02-01,WN,WN6756,JFK,DFW,0824,0824,0,26,0850,1245,1234,-11.0,221,1768,0,0,0,0,0
2026-02-24,AS,AS5682,LAX,DEN,1941,2206,145,13,2219,0037,0244,127.0,256,2048,122,3,2,0,0
2026-04-22,DL,DL1620,ATL,CLT,0017,0017,0,15,0032,0549,0518,-31.0,292,2336,0,0,0,0,0
2026-01-26,B6,B65122,DEN,LAX,1514,1514,0,16,1530,1827,1815,-12.0,153,1224,0,0,0,0,0
2026-02-05,DL,DL7538,LAS,ATL,1836,1920,44,17,1937,2024,2038,14.0,68,544,0,0,0,0,0
2026-01-31,AS,AS1041,LAX,ATL,0336,0336,0,17,0353,0651,0643,-8.0,155,1240,0,0,0,0,0
2026-02-01,WN,WN6807,DEN,ATL,1942,1942,0,22,2004,0119,0115,-4.0,297,2376,0,0,0,0,0
2026-01-05,B6,B69075,DFW,CLT,0231,0500,149,28,0528,0619,0841,142.0,188,1504,71,50,21,0,0
2026-02-17,WN,WN3739,LAX,DEN,1232,1232,0,25,1257,1416,1415,-1.0,64,512,0,0,0,0,0
2026-03-24,WN,WN9254,SEA,JFK,2307,2307,0,10,2317,0413,0348,-25.0,266,2128,0,0,0,0,0
2026-03-20,B6,B62632,SFO,CLT,1156,1156,0,25,1221,1401,1347,-14.0,85,680,0,0,0,0,0
2026-02-26,UA,UA5418,DEN,SEA,2352,0052,60,23,0115,0327,0400,33.0,175,1400,19,1,13,0,0
2026-04-16,AA,AA1475,SEA,LAS,0319,0348,29,29,0417,0759,0807,8.0,240,1920,0,0,0,0,0
2026-02-17,AS,AS3647,SEA,DEN,1921,1921,0,26,1947,0020,0022,2.0,259,2072,0,0,0,0,0
2026-03-05,B6,B66834,SEA,JFK,0740,0740,0,20,0800,1050,1049,-1.0,150,1200,0,0,0,0,0
2026-04-18,DL,DL9807,CLT,SFO,0848,1053,125,30,1123,1135,1334,119.0,127,1016,29,8,82,0,0
2026-01-29,B6,B68714,JFK,SFO,2327,0040,73,12,0052,0537,0631,54.0,330,2640,51,3,0,0,0
2026-04-16,UA,UA9451,LAS,ATL,0527,0527,0,10,0537,1135,1110,-25.0,328,2624,0,0,0,0,0
2026-02-11,UA,UA8044,SEA,ORD,1415,1415,0,10,1425,1904,1852,-12.0,249,1992,0,0,0,0,0
2026-04-17,B6,B65702,DFW,SEA,0541,0541,0,19,0600,1114,1050,-24.0,293,2344,0,0,0,0,0
2026-02-10,B6,B62400,CLT,DEN,1011,1011,0,27,1038,1514,1454,-20.0,263,2104,0,0,0,0,0
2026-04-20,WN,WN7639,SEA,JFK,2001,2001,0,21,2022,0022,0018,-4.0,221,1768,0,0,0,0,0
2026-03-04,UA,UA2368,ORD,LAX,1037,1037,0,11,1048,1306,1230,-36.0,109,872,0,0,0,0,0
2026-01-07,DL,DL6471,LAS,LAX,0212,0233,21,29,0302,0432,0458,26.0,100,800,20,4,2,0,0
2026-02-12,B6,B6175,DFW,LAX,1559,1559,0,19,1618,2139,2132,-7.0,300,2400,0,0,0,0,0
2026-04-11,AA,AA1463,SFO,DFW,2043,2043,0,22,2105,2226,2202,-24.0,63,504,0,0,0,0,0
2026-01-11,B6,B6147,SFO,JFK,0649,0759,70,13,0812,1309,1343,34.0,340,2720,3,21,10,0,0
2026-01-16,UA,UA894,ATL,JFK,1956,1956,0,27,2023,0202,0200,-2.0,326,2608,0,0,0,0,0
2026-01-18,UA,UA3559,DFW,LAX,0704,0754,50,26,0820,1158,1230,32.0,254,2032,29,2,1,0,0
2026-01-01,AA,AA6532,DFW,DEN,1402,1559,117,13,1612,1702,1824,82.0,140,1120,6,31,45,0,0
2026-04-10,B6,B6267,ATL,JFK,0052,0316,144,24,0340,0450,0648,118.0,198,1584,117,0,1,0,0
2026-04-06,AA,AA4970,DEN,ATL,2017,2224,127,29,2253,0010,0212,122.0,193,1544,10,54,58,0,0
2026-01-15,B6,B65549,ATL,DFW,2217,2217,0,21,2238,0120,0104,-16.0,143,1144,0,0,0,0,0
2026-04-23,AA,AA2653,ORD,SFO,2134,2134,0,20,2154,0007,2345,-22.0,113,904,0,0,0,0,0
2026-04-09,B6,B65651,ATL,DEN,0606,0606,0,16,0622,1243,1224,-19.0,357,2856,0,0,0,0,0
2026-04-29,WN,WN8231,JFK,DEN,0950,0950,0,30,1020,1235,1234,-1.0,125,1000,0,0,0,0,0
2026-02-23,AS,AS6934,LAX,JFK,0720,0720,0,22,0742,1350,1337,-13.0,350,2800,0,0,0,0,0
2026-04-09,AA,AA5226,DFW,CLT,1907,2041,94,25,2106,2341,0116,95.0,234,1872,65,5,25,0,0
2026-01-26,AS,AS7475,CLT,SEA,0044,0044,0,11,0055,0619,0608,-11.0,295,2360,0,0,0,0,0
2026-01-31,AS,AS3968,CLT,SFO,1100,1100,0,18,1118,1319,1311,-8.0,99,792,0,0,0,0,0
2026-01-14,WN,WN3118,SFO,LAX,2339,2339,0,29,0008,0553,0549,-4.0,334,2672,0,0,0,0,0
2026-02-07,WN,WN1526,ATL,SEA,2357,2357,0,22,0019,0606,0550,-16.0,329,2632,0,0,0,0,0
2026-03-29,UA,UA4965,SFO,DEN,0012,0012,0,20,0032,0604,0540,-24.0,312,2496,0,0,0,0,0
2026-03-05,AA,AA1330,CLT,ORD,1112,1112,0,12,1124,1453,1431,-22.0,181,1448,0,0,0,0,0
2026-02-04,AA,AA9811,DEN,DFW,0445,0445,0,22,0507,0700,0657,-3.0,95,760,0,0,0,0,0
2026-02-15,AS,AS4493,SEA,JFK,0542,0542,0,20,0602,1013,0957,-16.0,231,1848,0,0,0,0,0
2026-02-26,UA,UA6430,CLT,ORD,0748,0748,0,27,0815,1416,1405,-11.0,348,2784,0,0,0,0,0
2026-04-24,AS,AS8879,LAX,CLT,2250,2250,0,27,2317,0223,0211,-12.0,173,1384,0,0,0,0,0
2026-02-17,AS,AS7413,DFW,SEA,1050,1319,149,26,1345,1258,1506,128.0,88,704,121,1,6,0,0
2026-01-25,WN,WN9911,JFK,DFW,2302,2302,0,21,2323,0427,0407,-20.0,285,2280,0,0,0,0,0
2026-03-13,AA,AA7345,LAS,SFO,0405,0405,0,28,0433,0906,0903,-3.0,261,2088,0,0,0,0,0
2026-01-06,DL,DL2928,CLT,DEN,1706,1817,71,12,1829,1855,1955,60.0,69,552,5,4,51,0,0
2026-03-06,B6,B62392,SFO,DEN,0707,0902,115,25,0927,1208,1347,99.0,261,2088,76,4,19,0,0
2026-01-04,UA,UA5914,CLT,JFK,0709,0709,0,16,0725,0856,0822,-34.0,67,536,0,0,0,0,0
2026-04-29,WN,WN6372,ORD,JFK,0134,0134,0,29,0203,0424,0428,4.0,130,1040,0,0,0,0,0
2026-01-19,UA,UA341,CLT,LAX,0636,0636,0,13,0649,1126,1114,-12.0,250,2000,0,0,0,0,0
2026-01-01,AA,AA2915,DEN,ATL,1041,1144,63,22,1206,1450,1542,52.0,209,1672,22,5,25,0,0
2026-02-02,WN,WN3610,LAX,CLT,1359,1359,0,21,1420,1849,1845,-4.0,250,2000,0,0,0,0,0
2026-03-23,B6,B66136,SEA,DFW,0017,0017,0,12,0029,0320,0306,-14.0,143,1144,0,0,0,0,0
2026-02-06,WN,WN7123,LAX,CLT,0136,0136,0,29,0205,0424,0426,2.0,128,1024,0,0,0,0,0
2026-02-05,B6,B62727,DEN,ORD,1936,2144,128,19,2203,2343,0125,102.0,207,1656,37,2,63,0,0
2026-02-14,AA,AA945,SEA,DEN,2310,2310,0,28,2338,0502,0459,-3.0,312,2496,0,0,0,0,0
2026-04-03,AS,AS1212,SEA,LAS,1424,1530,66,28,1558,1703,1750,47.0,119,952,46,1,0,0,0
2026-03-04,AS,AS6037,ATL,DFW,1125,1125,0,22,1147,1742,1731,-11.0,337,2696,0,0,0,0,0
2026-01-26,UA,UA7880,ATL,CLT,1426,1426,0,29,1455,2037,2045,8.0,331,2648,0,0,0,0,0
2026-04-21,AA,AA5259,DFW,LAS,0129,0129,0,11,0140,0334,0319,-15.0,85,680,0,0,0,0,0
2026-02-21,AA,AA9072,ATL,LAS,1808,1808,0,27,1835,2112,2113,1.0,144,1152,0,0,0,0,0
2026-03-24,AA,AA976,LAX,ORD,1730,1730,0,14,1744,2016,1940,-36.0,126,1008,0,0,0,0,0
2026-04-27,B6,B62142,DFW,ATL,1922,2031,69,10,2041,2342,0032,50.0,220,1760,12,20,18,0,0
2026-01-04,AS,AS7001,ATL,DEN,0303,0303,0,26,0329,0455,0458,3.0,72,576,0,0,0,0,0
2026-03-08,AA,AA4426,DEN,JFK,1408,1408,0,25,1433,1721,1708,-13.0,153,1224,0,0,0,0,0
2026-01-18,AA,AA1743,ORD,CLT,2243,0134,171,24,0158,0401,0638,157.0,278,2224,91,25,41,0,0
2026-03-26,UA,UA888,DFW,JFK,0923,0923,0,24,0947,1436,1421,-15.0,273,2184,0,0,0,0,0
2026-02-03,WN,WN569,ATL,CLT,2158,2158,0,27,2225,0031,0035,4.0,113,904,0,0,0,0,0
2026-04-24,WN,WN3194,CLT,JFK,1626,1626,0,23,1649,2020,2020,0.0,194,1552,0,0,0,0,0
2026-03-18,DL,DL2080,ORD,SEA,0449,0449,0,13,0502,0635,0608,-27.0,66,528,0,0,0,0,0
2026-05-01,AS,AS1561,SFO,DEN,0256,0422,86,25,0447,0749,0908,79.0,253,2024,73,2,4,0,0
2026-04-27,UA,UA1960,ORD,SFO,0644,0644,0,26,0710,1204,1145,-19.0,280,2240,0,0,0,0,0
2026-01-26,AS,AS1529,ORD,SFO,0204,0353,109,24,0417,0817,1006,109.0,333,2664,24,38,47,0,0
2026-03-14,B6,B69863,ORD,ATL,1647,1647,0,21,1708,2051,2028,-23.0,204,1632,0,0,0,0,0
2026-03-15,DL,DL1772,SEA,SFO,0237,0237,0,24,0301,0754,0743,-11.0,277,2216,0,0,0,0,0
2026-01-25,UA,UA2000,LAX,SFO,2032,2032,0,19,2051,2337,2334,-3.0,145,1160,0,0,0,0,0
2026-01-27,AS,AS6903,LAX,JFK,1002,1058,56,19,1117,1330,1420,50.0,168,1344,22,1,27,0,0
2026-03-25,WN,WN2322,DFW,ATL,2303,2303,0,15,2318,0528,0515,-13.0,345,2760,0,0,0,0,0
2026-02-15,B6,B64038,LAS,CLT,1413,1413,0,13,1426,1753,1725,-28.0,180,1440,0,0,0,0,0
2026-01-12,AS,AS7862,DEN,CLT,1428,1428,0,26,1454,2039,2033,-6.0,331,2648,0,0,0,0,0
2026-03-25,UA,UA1108,LAX,SEA,0846,0846,0,19,0905,1027,1022,-5.0,61,488,0,0,0,0,0
2026-02-03,WN,WN7513,DEN,DFW,0825,0858,33,25,0923,1136,1155,19.0,151,1208,4,14,1,0,0
2026-04-12,WN,WN6290,LAX,CLT,0706,0706,0,24,0730,1031,1031,0.0,165,1320,0,0,0,0,0
2026-02-03,AS,AS976,SFO,LAX,0148,0148,0,24,0212,0727,0715,-12.0,299,2392,0,0,0,0,0
2026-04-01,B6,B69068,SFO,JFK,0805,0805,0,29,0834,1422,1423,1.0,337,2696,0,0,0,0,0
2026-04-11,B6,B67307,SEA,LAX,0951,0951,0,27,1018,1444,1443,-1.0,253,2024,0,0,0,0,0
2026-03-24,DL,DL8873,SFO,LAX,1151,1151,0,30,1221,1810,1810,0.0,339,2712,0,0,0,0,0
2026-01-11,AS,AS6768,DFW,JFK,0238,0523,165,10,0533,0859,1115,136.0,341,2728,49,11,76,0,0
2026-05-01,WN,WN409,ATL,ORD,2120,2253,93,29,2322,0329,0507,98.0,329,2632,89,7,2,0,0
2026-04-24,DL,DL394,ORD,DEN,0911,1014,63,10,1024,1323,1400,37.0,212,1696,18,11,8,0,0
2026-04-09,UA,UA7234,LAS,ATL,0656,0656,0,28,0724,1116,1120,4.0,220,1760,0,0,0,0,0
2026-03-29,AA,AA2146,ATL,LAX,1642,1909,147,29,1938,2150,0021,151.0,268,2144,137,7,7,0,0
2026-05-01,AA,AA6519,ORD,SEA,0652,0945,173,26,1011,1130,1412,162.0,238,1904,150,8,4,0,0
2026-03-20,AS,AS9726,ATL,LAX,0353,0353,0,18,0411,0616,0545,-31.0,103,824,0,0,0,0,0
2026-03-07,AS,AS4954,CLT,DFW,0221,0221,0,26,0247,0419,0407,-12.0,78,624,0,0,0,0,0
2026-04-18,UA,UA2505,SFO,ATL,1350,1350,0,29,1419,1911,1907,-4.0,281,2248,0,0,0,0,0
2026-04-05,B6,B68197,SEA,CLT,1246,1246,0,19,1305,1823,1800,-23.0,297,2376,0,0,0,0,0
2026-03-02,B6,B66384,DEN,SFO,1408,1408,0,13,1421,1813,1750,-23.0,205,1640,0,0,0,0,0
2026-01-23,WN,WN2417,CLT,JFK,0106,0106,0,29,0135,0726,0717,-9.0,340,2720,0,0,0,0,0
2026-04-18,AS,AS9840,ORD,SEA,1448,1448,0,12,1500,1941,1918,-23.0,253,2024,0,0,0,0,0
2026-04-03,WN,WN5544,ORD,DFW,0658,0738,40,11,0749,1132,1154,22.0,234,1872,2,10,10,0,0
2026-01-12,WN,WN2127,JFK,LAS,1938,1938,0,11,1949,2309,2243,-26.0,171,1368,0,0,0,0,0
2026-04-19,AS,AS2863,SEA,LAX,1502,1502,0,25,1527,1730,1726,-4.0,108,864,0,0,0,0,0
2026-04-30,UA,UA7154,ATL,SFO,1301,1301,0,29,1330,1532,1526,-6.0,111,888,0,0,0,0,0
2026-04-03,AA,AA5470,JFK,DFW,0539,0539,0,18,0557,0905,0839,-26.0,166,1328,0,0,0,0,0
2026-04-05,UA,UA2616,SEA,DFW,0714,0714,0,29,0743,1039,1047,8.0,165,1320,0,0,0,0,0
2026-01-10,B6,B64943,LAX,SFO,1143,1225,42,14,1239,1729,1804,35.0,306,2448,18,15,2,0,0
2026-03-21,B6,B63701,SEA,JFK,0130,0130,0,15,0145,0710,0658,-12.0,300,2400,0,0,0,0,0
2026-01-29,DL,DL5570,LAX,JFK,0659,0659,0,27,0726,0941,0929,-12.0,122,976,0,0,0,0,0
2026-02-02,B6,B64900,LAS,LAX,0108,0108,0,17,0125,0249,0228,-21.0,61,488,0,0,0,0,0
2026-02-26,AS,AS8570,DEN,JFK,0314,0314,0,29,0343,0949,0952,3.0,355,2840,0,0,0,0,0
2026-04-21,DL,DL3421,LAX,LAS,0503,0503,0,15,0518,0828,0818,-10.0,165,1320,0,0,0,0,0
2026-01-12,UA,UA1977,SEA,ATL,0318,0318,0,19,0337,0529,0502,-27.0,91,728,0,0,0,0,0
2026-04-07,WN,WN2086,ATL,DEN,1008,1008,0,10,1018,1534,1505,-29.0,286,2288,0,0,0,0,0
2026-01-07,DL,DL6358,DEN,ORD,1927,1927,0,21,1948,2352,2331,-21.0,225,1800,0,0,0,0,0
2026-02-05,DL,DL5477,SFO,DFW,1432,1432,0,26,1458,1741,1721,-20.0,149,1192,0,0,0,0,0
2026-01-01,AA,AA6037,CLT,ATL,1627,1627,0,10,1637,1925,1913,-12.0,138,1104,0,0,0,0,0
2026-02-27,AA,AA531,DFW,LAX,1310,1417,67,11,1428,1739,1814,35.0,229,1832,10,5,20,0,0
2026-01-29,WN,WN9350,ATL,DEN,1331,1434,63,15,1449,1741,1822,41.0,210,1680,25,6,10,0,0
2026-02-09,B6,B61550,JFK,ATL,1718,2008,170,21,2029,2230,0103,153.0,272,2176,34,34,85,0,0
2026-04-21,AS,AS5509,ATL,DFW,0815,0815,0,12,0827,1320,1311,-9.0,265,2120,0,0,0,0,0
2026-01-23,UA,UA9971,SEA,LAS,1544,1624,40,28,1652,1916,1935,19.0,172,1376,9,3,7,0,0
2026-01-03,AS,AS7031,SEA,LAX,2256,2256,0,21,2317,0534,0532,-2.0,358,2864,0,0,0,0,0
2026-02-24,AA,AA5137,SEA,CLT,0601,0830,149,14,0844,1036,1247,131.0,235,1880,60,68,3,0,0
2026-04-06,UA,UA9761,LAX,SFO,1349,1349,0,22,1411,1739,1720,-19.0,190,1520,0,0,0,0,0
2026-02-02,AS,AS4772,SEA,LAS,0520,0520,0,16,0536,1004,0947,-17.0,244,1952,0,0,0,0,0
2026-02-08,AS,AS4727,CLT,SEA,0841,0841,0,11,0852,1155,1122,-33.0,154,1232,0,0,0,0,0
2026-01-16,AA,AA9480,SEA,CLT,2309,2309,0,23,2332,0501,0504,3.0,312,2496,0,0,0,0,0
2026-04-07,AS,AS2141,DFW,ATL,0754,1020,146,24,1044,1120,1342,142.0,166,1328,67,60,15,0,0
2026-01-06,AA,AA3958,SFO,LAX,1224,1224,0,19,1243,1612,1543,-29.0,188,1504,0,0,0,0,0
2026-01-06,AA,AA9790,ATL,DFW,1114,1137,23,10,1147,1325,1321,-4.0,91,728,0,0,0,0,0
2026-04-29,B6,B65863,ATL,LAS,0046,0046,0,13,0059,0655,0639,-16.0,329,2632,0,0,0,0,0
2026-03-23,AA,AA409,ORD,SFO,2134,2134,0,23,2157,0017,2356,-21.0,123,984,0,0,0,0,0
2026-04-18,B6,B66515,SFO,ATL,0936,1136,120,14,1150,1319,1510,111.0,183,1464,13,21,77,0,0
2026-03-31,DL,DL8155,DFW,CLT,1948,2133,105,10,2143,2321,0028,67.0,173,1384,49,14,4,0,0
2026-02-20,B6,B67626,SEA,ORD,0155,0451,176,24,0515,0528,0800,152.0,173,1384,146,4,2,0,0
